data_compl_usg_local_m1
1288.98
0.0
251.19
0.0
0.0
0.0
3.64
0.0
374.67
0.0
118.55
2811.58
0.0
368.92
0.0
1296.74
0.0
144.13
0.0
7.88
0.0
688.44
6569.91
3460.22
0.0
0.0
0.0
0.0
0.0
774.43
0.0
0.0
0.02
0.0
0.0
760.26
0.01
0.0
0.0
620.65
0.0
0.0
7831.24
0.0
12244.05
0.0
2876.44
9323.78
0.0
6410.03
0.0
0.0
7411.4
20460.16
451.62
4430.98
0.0
0.0
1335.98
0.0
2.88
0.0
0.0
0.0
0.0
0.0
5675.8
3726.86
18.17
0.0
0.0
0.0
0.0
0.04
0.0
0.0
37.55
0.0
770.49
0.0
1541.93
0.0
0.0
1054.37
1176.74
0.0
0.0
0.0
0.0
0.0
1345.47
0.0
1.24
5978.1
0.0
3.66
0.06
1736.85
0.0
73.29
0.0
2136.14
604.57
0.0
0.0
13892.4
0.0
1388.37
16.51
0.0
0.0
0.0
1472.66
1306.6
0.0
0.0
0.0
0.0
0.0
6293.05
0.0
0.01
8644.91
15433.44
0.0
28721.84
0.0
0.0
0.0
3141.06
2071.61
0.0
26.67
0.0
0.0
0.0
0.0
508.22
157.29
0.0
0.0
0.0
3.87
0.0
0.0
2103.3
0.0
0.0
0.01
39.98
0.0
610.05
1053.84
8736.96
7826.95
595.55
1965.59
0.0
0.0
461.12
0.0
1517.91
354.52
0.0
99.01
250.28
0.0
0.0
0.0
0.0
0.0
0.0
2257.26
2154.14
0.0
0.0
0.0
0.55
0.0
0.0
0.0
0.0
0.0
1567.32
75.0
0.0
0.0
0.0
0.0
0.04
14991.23
2278.63
47.28
4534.49
0.0
0.0
0.0
0.0
0.06
138.66
0.07
5328.31
1111.27
1825.98
27.56
0.0
0.0
0.0
0.0
0.0
0.0
3016.6
0.02
0.0
567.14
0.0
0.0
22.2
0.0
0.0
0.0
0.0
8970.91
2723.96
0.0
269.41
1597.14
26316.79
0.0
360.8
0.28
3725.15
0.0
32788.9
0.27
0.0
0.0
572.61
0.0
840.55
0.0
89.65
120.62
411.32
0.0
0.0
0.0
0.0
2312.43
0.0
0.0
0.0
0.0
3417.42
0.0
2.37
0.0
0.0
0.0
3.59
0.0
0.0
0.0
2543.99
25960.31
0.0
0.0
0.0
2.85
11.3
0.0
0.0
0.0
0.0
109.14
0.0
0.15
3310.31
0.0
1030.96
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.08
1182.81
0.0
13946.17
0.0
0.09
0.0
1.31
0.0
0.0
521.23
0.0
501.25
9450.02
1190.87
18.8
586.6
0.0
0.0
0.01
0.0
0.0
0.0
3401.5
0.0
112.95
0.0
214.53
0.0
0.0
0.0
4782.06
272.26
5988.94
0.1
0.0
0.0
3745.67
0.04
0.0
203.41
5501.63
0.0
0.0
0.0
0.04
13893.56
0.0
0.0
205.47
0.03
0.26
0.0
0.02
3229.01
0.0
0.0
0.0
371.75
2.41
4.13
0.0
10049.53
3041.19
0.0
1018.28
0.0
512.1
3190.75
0.0
2440.71
0.0
1155.47
0.0
0.0
0.0
154.85
0.0
0.0
0.0
0.0
304.58
0.0
3368.51
6165.93
0.11
0.0
120.43
0.0
0.0
20465.68
39561.76
0.0
195.54
1929.38
0.0
4.92
866.86
0.0
1299.99
0.0
0.93
0.0
0.0
3.33
5824.78
0.0
6977.96
208.07
42415.16
0.0
239.37
4053.31
0.0
365.3
0.0
2501.01
16065.96
0.0
1444.47
0.02
1.25
0.0
538.11
0.32
0.0
0.14
0.0
0.0
4101.07
0.0
15826.48
33.68
0.0
0.0
0.0
0.0
0.0
0.0
3053.04
177.67
0.0
0.0
3060.53
0.0
0.5
0.0
0.0
0.0
0.0
0.0
0.0
455.62
0.0
0.0
0.0
0.0
0.0
7378.94
0.0
4130.16
1317.99
0.0
0.0
173.8
0.0
0.75
5.45
519.55
0.0
0.0
0.0
0.0
0.0
0.0
0.0
900.98
12020.56
57.52
0.0
0.0
3700.36
9297.24
0.0
0.0
1416.45
355.95
0.0
1577.71
250.62
0.0
0.0
13.83
120.7
2022.97
0.01
3013.0
0.0
0.0
1014.84
0.0
528.96
0.0
0.0
0.0
1.3
0.15
0.0
0.0
0.0
0.0
2681.2
1213.75
0.0
4974.69
0.0
0.0
0.01
49.43
15625.52
0.0
276.52
0.0
0.0
0.0
0.0
3193.84
597.72
0.0
0.0
5760.47
0.0
9381.5
551.53
0.0
0.0
0.0
0.0
0.0
0.19
0.0
0.0
818.73
0.0
122.94
0.0
0.0
1835.45
0.0
515.35
279.05
0.0
2893.0
0.13
0.0
0.0
4.02
0.0
0.0
412.7
583.61
0.0
0.03
0.01
0.0
0.0
0.0
552.39
0.0
0.0
487.86
8735.87
0.0
0.0
0.01
0.31
5806.17
227.41
954.6
1312.88
0.0
3488.67
5977.07
2454.77
0.0
0.0
0.0
0.0
0.0
0.37
0.0
4516.85
12501.32
0.0
1798.02
307.93
12378.19
1299.35
0.0
158.05
0.0
0.0
0.0
0.0
0.0
17348.61
0.0
0.01
0.0
0.0
0.72
1105.33
5772.89
6143.77
0.0
0.0
0.0
0.0
0.0
0.74
23293.81
0.0
12184.39
3720.88
1484.96
0.0
1.41
0.0
0.0
0.0
0.0
9193.81
2.45
18573.16
0.04
0.0
0.0
10274.84
1216.55
0.0
0.0
0.19
1389.5
35.19
0.0
0.0
0.0
0.01
0.0
91.03
1271.82
37689.21
0.0
0.0
0.0
0.0
0.0
0.02
0.0
0.0
36.9
0.0
0.0
28309.87
0.0
69056.79
0.0
0.0
1089.92
578.99
11.75
697.79
0.0
0.0
1597.26
332.29
0.0
0.0
3114.0
0.0
0.0
0.0
0.0
14.65
0.0
3.85
4107.48
0.26
0.15
29837.99
10882.69
0.0
1048.79
31838.09
0.0
0.0
70.04
0.17
273.08
0.0
3626.22
0.0
0.0
0.0
0.0
0.47
10576.04
0.0
0.0
4.66
0.0
0.0
53.48
0.0
0.0
7953.46
3559.94
4110.49
0.0
590.45
0.0
47.07
6.71
0.0
0.0
0.01
0.0
0.0
0.0
0.0
0.0
0.0
1499.51
905.52
0.0
11110.74
24.82
750.9
0.0
3370.51
0.0
10985.66
0.0
451.74
32.85
0.0
0.0
0.0
9.23
0.0
14266.35
0.0
185.22
0.0
0.0
9843.53
0.0
1537.72
954.33
0.46
0.0
0.0
251.52
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.6
7925.32
0.0
0.0
0.02
3333.22
0.0
3396.95
0.0
0.0
10645.58
55725.19
0.0
0.0
406.97
0.0
0.0
0.0
6039.03
0.0
523.33
0.0
0.0
7.86
12685.24
0.0
0.0
618.19
0.0
8880.99
0.0
0.0
0.0
0.0
0.0
0.0
355.09
0.0
1386.59
0.0
500.29
0.0
17215.01
1581.01
0.31
0.0
460.89
203.58
0.0
2120.08
0.0
0.0
19.62
0.0
1575.65
0.0
0.01
0.08
0.0
279.94
2816.55
21.43
0.01
0.0
0.0
0.0
0.0
0.01
22799.98
0.0
3.48
0.0
0.0
0.0
11295.6
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
383.69
4970.68
4024.37
0.0
0.0
0.11
509.53
0.0
0.0
5328.68
2620.76
0.0
0.01
0.0
0.0
0.03
0.0
0.0
0.0
0.0
0.0
0.0
0.01
0.0
2614.85
0.0
0.09
7218.68
0.0
0.0
0.0
7.45
7250.37
0.0
57.01
24980.82
44.14
0.01
0.0
6027.59
0.0
0.0
7795.7
0.0
0.0
50631.02
0.0
52.3
0.0
0.0
0.0
0.0
0.0
0.0
8029.62
98.61
0.0
0.11
3.9
0.0
555.57
0.0
0.07
0.0
1480.25
0.0
264.1
0.0
5119.37
49951.8
0.58
1057.49
0.0
0.02
0.0
15617.8
0.0
0.0
335.21
52.33
0.0
0.0
0.0
40999.13
0.0
0.0
0.0
0.0
0.0
0.0
3.28
0.0
356.03
0.0
4771.86
0.0
0.0
0.0
1.5
0.0
2891.85
1009.52
1056.71
3.03
0.01
48930.24
256.52
3781.22
0.0
0.7
0.0
0.0
200.73
0.07
116.57
3147.54
0.0
0.0
0.0
0.0
0.0
41.07
6006.02
1.01
13462.63
732.49
0.0
230.21
578.9
685.0
0.0
4.16
0.0
0.0
500.61
0.0
0.0
0.0
0.09
0.0
0.0
0.0
0.0
0.0
1944.14
3026.88
10363.74
0.0
509.36
0.0
500.24
374.37
3.69
271.26
0.0
16.46
4.08
0.0
0.0
11253.05
0.0
1920.9
0.0
0.0
0.0
10.66
12061.98
4950.52
2705.62
5.01
0.0
0.0
4980.6
0.0
0.0
0.0
8642.88
0.0
0.0
0.52
0.0
10228.36
0.0
2846.08
66.58
0.03
2692.9
12.59
4408.34
0.0
1027.99
838.21
0.0
0.0
35.57
20036.34
50.31
1493.53
3.28
37.45
2782.99
0.0
1041.79
268.82
0.0
6.23
8056.32
0.0
0.0
624.45
9811.94
0.0
293.52
0.0
0.0
0.0
2053.21
2.56
0.0
0.0
890.57
1.57
0.01
0.0
22454.96
0.0
1595.35
1365.07
10472.78
385.75
3.32
0.0
0.0
0.0
15.91
5214.96
205.24
24016.48
0.0
0.0
0.0
0.0
0.0
1.11
10725.21
2733.69
1.32
0.0
203.65
0.0
0.0
0.0
318.2
74.51
0.0
0.0
1035.72
0.0
0.03
0.0
0.0
0.0
0.0
405.76
16502.35
11783.5
0.0
30461.87
0.0
3673.89
2.37
1732.86
5130.45
0.0
0.0
9471.0
0.0
0.41
13356.6
0.0
0.0
0.0
0.0
0.0
530.26
226.02
0.0
2800.62
38.0
0.0
0.0
0.0
0.0
0.0
0.0
3234.42
1177.26
0.0
0.01
0.0
1.24
0.0
8490.25
477.91
3.64
0.0
2177.37
514.7
930.15
44.47
0.0
0.0
3419.15
45.4
0.0
0.0
0.0
0.0
93.61
0.0
50.15
0.0
0.0
3.56
1398.81
4328.48
1199.48
0.0
0.0
0.0
1169.22
0.0
0.0
1615.72
0.0
0.02
0.02
12335.64
3025.23
67960.41
0.0
0.02
2630.81
0.0
0.0
0.0
0.0
3976.32
0.0
0.0
0.0
0.01
20855.32
0.0
0.0
0.0
0.0
2900.49
0.0
0.0
275.1
0.01
0.0
0.0
0.0
1208.89
702.0
0.0
0.0
0.0
164.59
0.0
244.27
0.0
0.0
22.67
0.0
0.0
304.15
3217.35
0.0
0.0
687.08
1.36
0.0
0.0
113.23
4.28
0.0
0.0
1272.94
0.0
1267.88
0.0
273.21
0.72
0.0
0.0
0.0
0.0
18282.03
1257.92
0.0
0.0
0.0
15312.67
0.0
3497.07
0.0
257.15
0.0
0.0
0.0
56.09
0.0
0.0
3219.22
0.0
0.0
0.0
0.0
122.44
1.71
2209.09
0.0
0.0
0.0
3.29
1130.04
3669.49
28.06
1696.4
174.52
156.87
758.6
0.0
0.0
0.0
0.7
464.6
3810.57
9006.63
4806.4
2.66
2508.46
0.0
107.49
0.0
1.99
0.0
81.84
0.06
345.88
21.33
14699.75
0.0
0.0
0.0
0.0
26398.46
3396.08
0.0
0.0
0.1
0.0
0.0
9795.46
0.0
0.0
564.64
0.0
1777.64
0.0
0.0
2569.28
0.64
0.0
0.36
931.33
0.0
0.0
0.0
13130.91
7955.11
0.0
48968.46
0.72
0.0
2663.8
0.0
483.01
0.0
69.3
0.0
0.0
4486.71
0.86
60718.48
0.0
0.0
113.21
0.0
5368.49
3124.75
6409.33
0.0
1625.41
0.0
0.0
0.0
0.0
0.0
363.55
7712.52
0.0
1.47
0.01
0.01
0.05
0.0
32.76
0.0
7332.72
45.56
2174.14
6693.19
0.0
6560.15
0.0
407.8
2111.71
5262.44
703.57
5123.72
0.0
0.0
0.0
11524.65
0.0
0.07
0.0
0.0
48.21
28.53
0.0
258.3
0.0
16.12
0.0
0.0
40.52
24616.98
0.0
0.76
0.0
1983.19
5061.51
0.0
0.0
0.0
0.0
8917.75
0.0
2317.18
938.33
0.0
0.0
336.78
0.0
5454.45
0.03
0.0
1598.86
1033.23
0.0
701.78
0.0
0.0
12274.71
0.0
403.54
27011.12
0.0
0.0
0.05
9285.99
2606.61
0.0
0.0
0.0
6430.08
0.0
0.0
4588.67
0.0
0.0
43666.61
0.0
0.0
0.0
0.0
3147.05
0.0
0.0
0.0
3085.38
0.0
0.0
0.11
0.01
1442.51
1084.75
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.18
0.0
0.0
0.02
0.0
415.18
2155.53
0.0
4607.8
0.0
0.0
1.95
0.0
11.2
3200.7
0.0
0.0
0.0
0.0
4324.64
3632.98
0.03
0.0
0.0
897.99
0.0
2904.94
0.0
3323.4
0.0
0.0
0.0
0.0
2498.98
0.0
0.0
0.0
2097.79
266.8
0.0
0.0
0.0
37.01
47.97
3.54
7719.46
0.0
0.7
3461.45
0.0
0.0
0.0
0.0
3.91
6099.59
35653.89
0.0
0.0
0.0
0.0
0.0
991.74
23.58
2139.12
4749.58
4247.58
29562.94
0.0
0.0
1901.64
184.04
0.0
0.0
11.87
0.0
0.0
0.0
5159.01
0.0
1051.02
0.61
0.0
0.0
0.0
98.13
0.0
87.84
0.0
0.0
6176.1
2080.18
0.02
2360.23
0.0
1427.73
0.0
22.1
0.0
0.0
11292.56
628.07
0.0
81.49
0.0
0.01
0.0
0.0
455.87
0.0
0.0
8398.5
0.0
7.1
0.0
18805.19
0.0
0.0
0.0
0.0
844.65
0.0
0.0
37.58
0.0
1365.06
0.0
6162.92
1.16
0.0
183.71
0.0
2735.58
0.02
94.37
0.0
689.27
0.0
360.17
8470.68
0.0
0.0
0.0
0.09
0.0
0.0
0.0
1.24
0.0
1877.71
6291.19
192.14
0.0
0.0
334.27
0.0
0.0
0.12
1195.53
0.0
0.0
0.0
0.0
4.58
23612.6
0.0
23910.62
47943.15
0.0
0.0
0.0
0.0
0.0
0.0
0.06
0.0
0.0
159.6
0.0
3235.61
0.0
1043.02
0.08
0.0
18052.73
34.01
0.0
0.0
0.0
1275.22
872.89
0.0
0.0
0.0
47458.02
0.0
0.0
1991.6
0.0
1484.72
23110.19
0.0
0.0
0.0
0.0
0.01
0.12
0.0
355.26
0.0
0.0
0.0
2593.37
0.0
1.71
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.51
1144.72
0.0
594.8
10712.61
0.0
0.01
0.0
2.94
0.0
3.73
596.24
7693.46
1337.12
59314.1
53.23
0.0
0.0
19485.15
9892.85
168.84
0.0
918.29
16.41
0.0
29883.53
0.0
3826.54
0.0
0.0
2942.66
0.0
0.0
0.0
317.42
5188.02
554.9
602.12
0.0
1248.51
0.0
498.2
20104.24
1930.89
942.23
0.0
252.38
0.0
0.0
1859.63
0.0
0.0
31658.75
10376.51
741.92
0.0
0.0
0.0
0.0
1578.99
0.0
0.0
7403.31
9.19
371.13
0.0
0.0
11294.11
0.0
852.45
5297.14
0.0
1577.17
0.0
11.26
0.0
0.0
152.82
807.14
0.0
0.0
13706.16
0.04
0.0
16900.81
0.0
226.21
8.04
5.41
0.03
0.0
0.0
15201.63
0.0
771.57
462.68
0.0
1575.85
0.0
0.03
0.0
0.0
0.0
0.04
4869.1
0.0
9080.86
0.01
0.0
2760.73
0.0
0.0
16400.43
0.0
0.0
0.17
74305.89
131.06
0.11
0.0
4.04
0.0
0.0
795.38
0.0
0.0
0.0
21.82
3117.82
0.0
1029.14
4313.98
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
946.1
0.0
440.47
0.0
274.44
118.15
180.34
2167.7
0.31
0.0
0.0
0.0
0.0
0.0
557.92
0.0
0.01
71.43
0.0
608.06
1771.16
5042.44
0.0
9112.88
961.32
4863.73
59.12
0.0
0.0
6836.56
0.0
2.03
0.0
1607.87
33.99
677.97
0.0
0.0
1791.09
0.0
39.82
0.0
559.39
0.0
0.0
27.1
0.0
25.44
179.85
0.51
372.81
5640.33
0.0
4035.11
0.0
0.0
2398.35
0.0
1173.01
0.0
1843.66
0.26
896.71
0.0
22285.81
0.0
0.0
0.0
45564.45
72.32
339.06
74610.2
354.77
7053.45
0.0
108.93
0.02
1147.72
2048.09
0.0
0.0
7595.3
0.0
132.75
0.07
0.0
0.21
0.0
0.0
3656.49
6.77
0.0
0.0
0.0
0.0
0.0
0.0
0.0
3659.49
0.0
1.17
10054.48
15638.8
0.01
0.0
8553.88
4290.12
4257.8
0.0
0.01
0.0
0.0
0.0
19556.01
0.0
0.0
6224.35
1090.4
0.0
0.0
0.0
0.0
1196.71
0.0
1052.44
0.0
35.43
4894.87
0.0
0.0
0.0
0.0
0.0
163.63
1853.19
5525.71
0.0
0.03
0.0
28.5
25100.6
0.0
0.0
2.19
0.03
225.44
1011.56
0.0
253.12
0.0
0.0
19661.68
764.29
482.92
90.34
0.0
34.2
0.0
129.92
0.0
0.0
0.0
0.0
0.0
0.01
0.0
0.0
0.0
1446.11
937.16
0.0
43.78
0.0
0.0
18.23
0.0
0.0
0.0
0.0
0.0
0.0
0.02
7529.05
0.01
0.0
0.0
0.0
233.81
0.0
0.0
0.0
20501.84
3.54
6449.78
2693.88
0.0
982.46
8059.47
0.0
8.7
5660.67
1633.37
2855.54
0.0
0.0
0.0
0.11
0.0
6340.19
0.0
0.01
0.0
278.45
344.99
0.0
0.0
0.0
182.4
0.03
0.0
0.0
0.0
0.0
0.0
0.0
0.0
292.86
2953.96
0.0
5363.92
0.0
5716.21
172.5
0.0
5951.5
517.25
1.44
0.0
0.0
9384.2
0.0
11402.5
0.0
0.0
0.0
0.0
0.83
0.01
3918.74
0.0
0.0
3181.15
0.0
0.0
0.0
15477.9
373.78
0.0
0.0
1556.14
0.0
0.02
0.0
6.81
19.55
0.0
3109.37
45473.62
0.0
0.0
0.0
25886.84
0.0
0.0
0.0
0.0
1649.69
0.0
0.0
0.0
0.0
0.0
1374.91
0.0
3402.06
0.0
0.0
0.0
997.73
12378.32
0.0
0.0
0.0
4515.0
19.7
11484.22
0.01
0.49
325.38
0.01
0.0
0.0
0.0
1116.64
9397.14
0.0
338.79
0.06
0.0
0.0
0.0
0.0
0.0
30.08
2.89
0.0
2224.63
0.01
251.97
0.0
2.01
13.1
0.01
0.0
0.0
0.0
0.0
2046.1
0.0
13409.69
0.0
1227.94
487.82
1885.22
0.0
0.0
0.0
2811.02
1135.54
303.91
0.0
94.31
0.0
0.0
0.0
0.0
0.0
0.0
734.98
0.0
0.1
0.0
0.0
0.02
14151.79
0.0
0.0
0.0
0.0
11145.44
0.0
0.0
5.18
0.0
23547.2
477.89
9055.0
31.14
0.0
0.0
0.0
627.26
474.15
3273.45
0.0
63174.3
0.04
0.0
0.28
0.0
282.52
0.0
0.0
0.0
30.37
490.35
0.09
84.8
0.0
13922.69
159.28
1913.49
0.0
0.0
0.0
974.75
8210.34
0.0
0.0
0.0
0.0
0.0
569.35
0.13
12666.48
0.0
0.0
0.0
0.0
0.0
1636.3
1993.85
0.02
44666.58
1893.72
0.0
13.14
0.04
818.93
0.0
1278.88
9.39
0.0
0.0
21056.14
7334.51
79064.02
382.87
0.0
0.0
0.0
1808.27
0.0
0.0
203.86
3246.66
0.0
637.04
0.0
0.0
3457.99
0.0
0.0
0.0
3856.06
0.0
0.0
0.0
0.0
1639.65
754.11
46.07
2287.69
0.0
0.0
2052.09
42820.26
6993.66
0.0
0.0
0.0
0.0
0.0
0.48
0.0
62651.24
0.92
4404.41
0.0
14779.29
0.09
126.92
0.0
0.0
2.16
0.0
916.86
0.0
0.0
0.0
0.0
0.0
0.0
0.0
3.71
0.0
30867.58
78.84
27304.18
21826.76
1854.34
0.0
0.0
0.01
0.0
50.96
1162.01
0.0
0.0
0.0
0.07
0.0
0.0
4.61
3948.72
0.09
9697.54
0.0
13027.44
0.0
603.28
0.04
1.03
0.0
4.23
0.0
3092.04
278.32
0.0
1198.19
0.0
3389.74
0.07
870.12
501.73
0.0
0.0
0.0
12416.56
0.0
0.0
0.0
566.26
31.74
5286.85
0.0
4.89
2018.06
0.0
121.0
0.0
0.0
0.1
0.0
5746.22
0.0
0.5
4949.47
0.0
103.92
0.01
0.0
0.0
2139.66
0.0
0.0
119.39
0.0
0.0
0.0
0.0
448.34
0.0
332.48
8419.94
0.0
13843.1
0.0
0.0
0.0
0.0
0.08
0.0
0.0
0.0
229.67
0.0
1320.0
0.0
0.0
0.0
0.0
180.59
0.01
0.0
0.0
0.0
0.01
0.0
0.0
0.18
0.0
527.13
0.0
599.21
379.41
0.01
11632.91
0.0
0.0
3495.58
0.0
0.0
0.0
0.0
6163.59
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
2822.82
431.52
154.36
56.97
0.0
0.07
784.86
395.22
0.09
0.0
0.0
0.0
16.12
423.59
3113.79
3625.11
0.0
0.02
0.0
0.0
271.17
1.38
1720.38
43.45
0.0
0.08
0.0
4300.37
1861.67
0.0
0.0
363.15
0.0
6834.98
0.0
27.89
0.0
0.0
0.78
389.85
3681.4
0.0
0.02
0.0
6403.94
0.25
1246.95
1513.42
0.0
0.0
0.0
0.0
0.0
0.0
29379.57
0.0
0.06
0.0
0.0
0.0
0.0
0.0
0.0
0.0
6552.74
0.0
4.82
0.01
10699.73
0.0
5439.59
1.48
0.0
203.0
42.27
0.0
1687.52
2.2
5956.3
5243.2
0.0
0.76
0.13
2396.4
39.59
0.0
0.0
12433.89
0.0
0.0
2319.12
0.0
1462.29
31.34
1429.52
0.0
0.0
1.04
1.15
30792.88
0.1
0.0
0.0
0.0
0.0
0.0
0.0
0.4
559.36
2808.97
0.0
0.0
0.0
0.0
301.44
0.18
0.0
3736.51
0.0
0.0
5931.66
1557.89
0.0
26261.61
796.75
0.0
16218.55
0.07
2.74
0.0
0.0
0.0
0.0
0.0
662.86
40.6
604.77
0.01
0.0
0.0
4609.09
0.0
19.39
0.0
0.03
8809.33
0.03
0.0
0.0
0.1
0.0
0.0
0.0
60740.1
0.0
0.0
4.54
6192.29
7.81
0.0
0.0
0.0
28491.16
2.01
0.01
25264.93
0.0
0.0
0.35
636.05
35693.01
0.0
0.0
0.0
2907.16
0.0
0.0
2637.5
257.31
966.32
0.0
0.0
4.07
0.0
5.11
1681.42
17502.23
1171.01
23.52
0.0
1.46
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
2719.74
0.0
0.0
0.0
3583.7
0.0
0.0
0.0
0.0
3582.61
0.0
12226.33
0.02
0.0
0.0
0.0
3.17
0.0
0.02
0.0
0.0
0.0
0.0
0.0
7740.3
0.0
24950.89
0.0
0.0
0.0
0.0
684.89
2434.91
0.0
0.0
0.0
423.35
0.0
0.0
47.19
0.0
291.16
809.69
0.0
0.01
2964.92
0.0
2794.55
2615.31
0.01
252.78
0.0
0.0
0.0
10.4
0.18
0.0
0.0
0.0
0.0
0.26
0.0
0.0
0.0
0.0
6162.93
0.0
0.0
0.0
0.0
0.0
243.84
0.0
0.0
26070.74
0.1
0.0
0.0
1234.61
0.06
1641.88
2.88
0.0
0.0
0.0
0.0
1356.17
0.0
1106.01
0.41
0.0
14.75
0.0
4420.54
0.04
0.0
78.29
1.68
0.0
14.41
8942.98
0.0
0.0
429.91
22114.46
0.0
0.0
824.01
1563.88
0.0
7411.81
0.0
1027.51
0.0
0.0
4439.83
0.0
34723.93
0.0
0.0
